sofifa_id,short_name
189936,R. Ruiter
189928,G. Scognamiglio
189924,B. Rymaniak
189923,C. Nhamoinesu
189920,R. Köse
189910,C. Main
189908,L. Skorupski
189905,M. Budziński
189900,L. O'Neill
189899,V. Wormgoor
189885,C. Noone
189881,C. Smalling
189868,M. Marshall
189865,D. Templeton
189860,Kiko Femenía
189857,Quique
189849,M. El Kabir
189839,N. Crovetto
189836,J. Mills
189833,R. Tait
189828,M. Byrne
189824,Renato Chaves
189819,Rogerinho
189810,S. Duggan
189808,P. Madden
189805,L. de Jong
189795,Éder
189792,T. Obadeyi
189776,M. Watkins
189757,A. Prijović
189751,M. Eramo
189730,F. Di Tacchio
189725,T. Cleverley
189723,S. Armenteros
189721,A. Smárason
189715,M. Vejinović
189713,E. Falkenburg
189712,K. Strootman
189709,Alcalá
189707,Da Costa
189701,Lombán
189695,J. Devitt
189690,Guaita
189682,B. Mee
189681,Rafael
189680,Fábio
189661,Álvaro
189655,Z. Ondrášek
189650,J. Kovařík
189625,J. Turley
189619,K. Smith
189615,A. Cresswell
189607,M. Schäffler
189606,J. Baumgartlinger
189600,J. Hušbauer
189596,T. Müller
189595,M. Ekici
189586,D. Hernández
189575,Muniain
189574,Iturraspe
189573,Guarrotxena
189561,B. Koita
189560,Iborra
189558,B. Salamon
189557,A. Rispoli
189553,Lillo
189551,D. Gissi
189546,F. Bombagi
189544,S. Wangberg
189541,C. Solly
189536,D. Čop
189530,Sílvio
189515,S. Caturano
189514,H. Afful
189513,Parejo
189511,Sergio Busquets
189509,Thiago
189506,Victor Sánchez
189505,Pedro
189492,S. O'Keefe
189491,O. Şahan
189490,M. Boland
189485,Diego Farías
189484,D. Santon
189482,Ríos Reina
189472,Aridane
189468,Daniel Candeias
189464,D. Daube
189462,J. Hoilett
189461,J. Wilshere
189456,L. Cooper
189451,A. Nahuelpan
189447,A. Sobiech
189446,J. Stanislas
189436,L. Ariaudo
189433,B. Hübner
189430,S. Colombi
189423,Souza
189412,L. Damour
189410,D. Latza
189408,L. Rath
189403,N. Baker
189397,F. Jungwirth
189390,B. Oczipka
189388,D. Diekmeier
189387,T. Mickel
189383,M. Albæk
189377,S. Frederiksen
189369,G. Litteri
189362,Hulk
189358,S. Kagawa
189357,C. Toselli
189352,M. Sema
189343,M. Bruscagin
189342,C. Pinsoglio
189339,U. Eusepi
189338,J. Urretaviscaya
189332,Jordi Alba
189331,G. Taylor
189325,C. Telo
189324,A. McCarthy
189311,T. Hateley
189307,L. Young
189303,Nélson Oliveira
189300,M. Johansson
189296,E. Berisha
189288,G. Angella
189282,A. Leitch-Smith
189281,C. Clements
189280,A. Westwood
189278,L. Murphy
189272,A. Esswein
189271,F. Coquelin
189263,T. Torun
189251,S. Rudy
189250,S. Rondón
189242,Coutinho
189238,F. Hart
189237,E. Schreiner
189234,M. Risse
189233,T. Vaiho
189228,M. Caire
189225,B. Fornaroli
189224,Júnior Negão
189221,João Aurélio
189218,R. Jack
189211,Saúl Berjón
189209,S. Bigalke
189207,J. Durmaz
189196,Caiuby
189186,A. Shinnie
189177,J. Fleck
189172,Fidel
189169,Jonathas
189167,A. Gunnarsson
189165,J. Shelvey
189163,A. MacDonald
189160,G. McCleary
189159,L. Waterfall
189157,Y. Bolasie
189156,Daniel Carriço
189155,S. Souprayen
189148,J. Murphy
189143,S. Eriksson
189141,R. Söder
189127,S. Aziz
189125,G. Bonaventura
189120,A. Sauthier
189118,Thiago Cionek
189117,R. Bürki
189115,M. Facchinetti
189110,P. Hanlon
189099,J. Kodjia
189084,E. Room
189068,B. Dost
189065,F. Renzetti
189061,S. Burchert
189060,A. Dragović
189059,J. Livermore
189054,Sandaza
189053,F. Caputo
189043,D. Brosinski
189041,M. Gardawski
189013,M. Buchalik
189010,S. Matuszek
189008,L. Pérez
189003,G. Belaud
188996,A. Nuhiu
188992,M. Estigarribia
188988,M. Lanzini
188985,L. Kalludra
188978,M. Pedersen
188970,J. Mårtensson
188959,C. Gustafsson
188955,G. Bou
188950,V. Noring
188949,L. Siligardi
188943,K. Trapp
188942,V. Wanyama
188938,C. Álvarez
188931,Alex Bergantiños
188930,Laure
188917,J. Skjelvik
188900,I. Vigurs
188880,R. Östlind
188879,A. N'Diaye
188876,M. Valdifiori
188872,A. Bittroff
188871,L. Kozák
188856,C. Klem
188844,Marc Valiente
188840,Miguel Lopes
188836,J. Steele
188833,M. Iajour
188831,J. Martin
188829,N. Nkoulou
188825,A. Kashi
188807,K. Conboy
188803,Taison
188802,M. Schmelzer
188791,A. Costa
188789,P. Taylor
188782,M. Morrison
188770,A. Mehmedi
188768,Serey Dié
188762,I. Lewczuk
188727,B. Poulain
188724,M. Pietrowski
188721,D. Fettouhi
188693,E. Ledesma
188674,M. Pektemek
188657,D. Rudd
188625,J. Ekstrand
188621,A. Meijers
188616,M. Sau
188607,R. Salinas
188602,W. Rémy
188601,A. Coeff
188600,M. Abeid
188597,E. Zelazny
188586,J. Flum
188575,C. Walch
188567,P. Aubameyang
188554,Dani Pacheco
188545,R. Lewandowski
188541,P. Schiattarella
188540,R. van La Parra
188538,V. Sasso
188524,V. Babacan
188522,Fábinho
188506,R. Meggiorini
188505,D. Germinale
188499,M. Iori
188490,L. Sercombe
188485,D. Polenta
188430,V. Rüfli
188427,S. Lulić
188416,S. Wuytens
188414,C. Villanueva
188413,C. Carmona
188400,T. Kaminski
188397,R. Rodelin
188388,R. Boudebouz
188383,P. Valdivia
188377,K. Walker
188370,Wallace
188352,K. Großkreutz
188350,M. Reus
188346,O. Kittner
188337,M. Wakaso
188336,A. Tuia
188335,A. Budimir
188334,F. Cacciatore
188313,Diogo Viana
188305,A. Bouhaddouz
188278,M. Birighitti
188274,M. Yatabaré
188271,F. Ayité
188270,B. Ecuélé Manga
188269,R. Gutiérrez
188268,L. Acosta
188257,B. Easton
188253,J. McCarthy
188234,Felipe
188232,K. Yoda
188227,C. Mfuyi
188202,Y. Thoelen
188182,L. Balogun
188181,D. Moxey
188168,G. Friend
188166,M. Phillips
188164,J. Baxter
188163,M. Marconi
188157,L. Immers
188155,D. Janmaat
188152,Oscar
188145,A. El Kaoutari
188135,Juanfran
188131,N. Rnić
188128,Manu Barreiro
188124,Simao Mate
188107,A. Diomande
188103,Rochina
188094,J. McLaughlin
188091,F. Gulbrandsen
188081,Alex Teixeira
188071,T. Oar
188070,R. Vargas
188058,A. Kravets
188044,Alan Carvalho
188042,M. Suárez
188041,Rafael Carioca
188038,O. Čelůstka
188031,G. Masucci
188017,A. Pomini
188005,Camacho
188000,Sandro Manoel
187988,F. Sammaritano
187982,M. Dąbrowski
187964,R. Kujawa
187961,Paulinho
187959,M. Peškovič
187942,R. Gestede
187939,A. Chahechouhe
187936,S. Nzonzi
187924,C. Grenier
187918,A. Rashkaj
187915,E. Kujović
187896,Wanderson
187858,P. Mpoku
187857,G. Sandomierski
187817,Leandro Carrijo
187800,M. Isla
187782,S. Conneely
187761,E. Doyle
187754,Marlos
187735,A. Dzagoev
187705,E. Hernández
187702,O. El Kaddouri
187701,G. Corral
187634,R. Ruiz
187619,C. Patterson-Sewell
187607,A. Dzyuba
187598,Rafael Tolói
187591,P. Garcés
187590,Z. Sadaev
187570,Douglas
187550,Eduardo Neto
187517,V. Vasin
187498,J. Jantscher
187491,F. Smolov
187478,J. Pereira
187447,Shin Hyung Min
187421,J. Hernández
187345,Cho Dong Gun
187338,A. Mehmeti
187337,G. Molins
187336,D. Melichárek
187298,H. Rodríguez
187296,C. Gutiérrez
187275,Hong Jung Nam
187265,F. Acuña
187225,O. Mendoza
187210,D. Romo
187208,A. Saldívar
187205,L. Fuentes
187176,Lee Yun Pyo
187171,Kim Ho Jun
187157,M. Godden
187154,N. Canavan
187144,Cho Soo Hyuk
187132,C. Zambrano
187113,L. Gerson
187110,M. Ponce
187093,J. González
187084,M. Diouf
187077,F. Sears
187076,S. Hain
187075,D. Moreno
187072,L. Stindl
187052,Y. M'Vila
187051,S. Privat
187043,S. Johansen
187042,A. Konradsen
187033,S. Morrison
187013,O. Alanís
186998,W. Yarbrough
186993,J. Cortés
186992,J. Dueñas
186990,H. González
186979,I. Jiménez
186970,Gu Cao
186969,Zhou Yajun
186961,A. Paloschi
186950,F. Daprelà
186942,I. Gündoğan
186941,R. Wolf
186935,Claudemir
186905,A. Barnes
186887,A. Jansen
186884,B. Kantarovski
186882,P. Šteinbors
186881,J. Holland
186869,G. Cummins
186839,N. McGinn
186832,K. Asamoah
186817,R. Halliche
186805,J. Montero
186801,C. Kouyaté
186788,D. Pisot
186783,A. Adomah
186781,K. Kronholm
186763,A. Maccoppi
186756,D. Swanson
186745,M. Pérez
186721,C. Dielna
186715,S. Salinas
186695,E. Muñoz
186684,Kiko Olivas
186682,Montoro
186681,Alberto
186680,Raúl Fernández
186674,R. Espinoza
186672,G. Cameron
186651,G. Vural
186650,M. Alustiza
186648,T. Kádár
186637,M. Gomes
186627,M. Balotelli
186614,S. Di Carmine
186611,M. Vigorito
186607,D. Ragatzu
186598,K. Naughton
186595,E. Bennett
186590,J. O'Toole
186589,I. Radovanović
186578,A. King
186569,S. Ulreich
186567,K. Adénon
186565,S. Wagstaff
186562,J. Magennis
186561,A. Ramsey
186559,J. Butterfield
186558,J. Ryan
186556,Dentinho
186553,M. Rodríguez
186551,F. Navarro
186550,F. Monzón
186549,E. Benavidez
186547,M. Musacchio
186541,N. Vidrio
186537,C. Stuani
186536,B. Shea
186529,T. Beltran
186524,F. Đorđević
186521,B. Espinosa
186519,Juan Cala
186513,D. Arreola
186511,René
186508,A. Østbø
186503,T. Breukers
186494,M. Oxley
186488,Li Shuai
186475,Lu Lin
186456,J. van der Heijden
186453,T. Hiariej
186452,S. de Jong
186449,L. Kelly
186422,S. Scannell
186416,C. Hidalgo
186395,M. Ritchie
186392,J. Ward
186385,A. Clayton
186370,C. Morris
186355,E. Conde
186352,T. Smith
186351,L. Fer
186347,M. Rybus
186345,K. Trippier
186330,T. Gebre Selassie
186307,M. Fabián
186302,E. Hernández
186267,V. Hedenstad
186259,A. Sanaia
186230,Feng Zhuoyi
186229,Zhang Chiming
186228,Wang Song
186200,F. Borini
186198,J. Mellis
186197,G. Kakuta
186190,P. van Aanholt
186158,K. Bartley
186156,L. Ayling
186153,W. Szczęsny
186148,R. Zieler
186147,G. Woods
186146,D. Welbeck
186143,O. Norwood
186140,F. Macheda
186139,M. James
186135,C. Evans
186132,D. Drinkwater
186130,J. Chester
186127,C. Evans
186126,R. Flynn
186122,B. Webster
186119,M. Stoch
186116,H. Lansbury
186115,K. Gibbs
186112,J. Akinde
186101,E. Hovland
186098,R. Cota
185438,N. Bärkroth
185431,N. Kalinić
185427,O. Nyland
185426,Koffi
185422,J. King
185405,D. Kuciak
185394,V. Forren
185388,C. Gauseth
185380,T. Teniste
185373,I. Popov
185349,D. Odoi
185316,T. Rogne
185291,K. Debaty
185260,D. Kadah
185256,J. Hoffman
185239,O. Toprak
185226,K. Watson
185221,Luiz Gustavo
185204,Diego Ângelo
185199,S. Ribas
185195,O. Ighalo
185187,B. Sielewski
185185,N. Ozokwo
185181,Yoel
185174,A. Poli
185172,V. Fiorillo
185171,A. Auassar
185165,P. Vincenti
185163,L. Rossettini
185144,M. Coda
185137,Aquino
185132,Mikel San José
185122,P. Gulácsi
185120,M. Volta
185119,A. Dyer
185109,M. Sadlok
185103,A. Kolarov
185068,J. Russell
185038,M. Gliwa
185020,José Callejón
185018,J. Fontaine
185010,M. Pazdan
184999,Maurício
184990,Antoñito
184982,M. Larrondo
184980,I. Bermingham
184949,Mariano
184944,Charles
184942,Giuliano
184941,A. Sánchez
184901,Shin Kwang Hoon
184900,Kim Kwang Suk
184881,S. Feghouli
184878,T. Høiland
184873,I. Traoré
184858,Alan Kardec
184852,A. Lukimya
184851,D. Vega
184847,J. Goossens
184845,Wellington
184843,B. Tozer
184826,Adrien Silva
184823,Djalma
184819,Ricardo Machado
184807,Mano
184789,A. Szalai
184781,D. Petrić
184777,E. Herrera
184764,L. Schwechlen
184763,Y. Thuram
184753,S. Madden
184749,D. Gosling
184747,C. Martin
184716,J. Allen
184714,M. Green
184707,G. Madine
184703,L. Montes
184696,F. Santos
184664,A. Collin
184643,J. Villafaña
184630,L. Daniels
184626,N. Sánchez
184624,J. Rhodes
184615,S. McGinn
184614,M. Kramer
184606,Fábio Pacheco
184575,R. Alessandrini
184549,A. Winter
184527,M. Mustacchio
184518,O. Şişmanoğlu
184512,D. Tonucci
184501,M. Lang
184491,J. Widdowson
184484,G. Sigurðsson
184480,H. Robson-Kanu
184477,K. Papadopoulos
184471,A. Judge
184469,H. Arter
184467,N. Delfouneso
184461,L. Guldan
184457,R. van Wolfswinkel
184456,E. Lichaj
184436,A. Smithies
184432,Azpilicueta
184431,S. Giovinco
184417,Sergio Tejera
184392,M. Darmian
184387,J. Bostock
184344,L. Bonucci
184341,R. Maniero
184337,Go Yo Han
184334,Song Jin Hyung
184331,M. Albertazzi
184320,R. Bianco
184312,J. Biabiany
184290,T. Pekhart
184287,M. Schönbächler
184283,J. Kalla
184274,C. Basham
184273,K. Wolze
184271,Y. Sankharé
184269,M. Ellis
184266,K. Bru
184261,A. Wiss
184255,K. Sigþórsson
184254,J. Ayala
184252,L. Pratto
184242,F. Ojo
184229,J. Thomassen
184222,J. Rask
184220,M. Diskerud
184218,L. Vibe
184200,M. Arnautović
184190,R. Thomas
184183,S. Dewaest
184176,G. Bruno
184154,N. De Pauw
184148,J. Coppens
184144,N. Gaitán
184143,A. Jacobsen
184139,Ricardo Ferreira
184136,Orlando Sá
184134,Fernando
184133,Castro
184120,Bruno
184111,C. Benteke
184089,M. Carcela-González
184087,T. Alderweireld
184084,M. Dreyer
184082,L. Koné
184077,R. Vikstøl
184069,S. Wagner
184042,J. Dayton
184040,M. Hansen
184037,M. Kelly
184035,B. Angulo
184031,Licá
184013,M. Bartley
184001,D. Gorter
183997,Yu Dabao
183993,E. Israelsson
183987,S. Celozzi
183982,N. Roux
183975,J. Kana-Biyik
183973,L. Nestor
183966,F. Roncaglia
183955,T. Chevalier
183945,F. Brustad
183940,V. Anita
183936,M. Donald
183924,F. Migliore
183921,J. Faussurier
183916,J. Pied
183909,I. Traoré
183907,J. Boateng
183900,D. Perotti
183899,P. Piatti
183898,A. Di María
183895,M. Moralez
183893,C. Yacob
183885,K. Walker
183871,N. Müller
183855,A. Ogbonna
183831,A. Dona Ndoh
183829,M. Youssouf
183820,M. Dossevi
183819,R. Feltscher
183807,P. Amond
183800,Y. Mollo
183797,V. Muratori
183795,G. Margreitter
183789,M. Howard
183781,A. Bjelland
183780,O. Lancashire
183774,R. Bennett
183743,A. Blanco
183741,M. Zullo
183714,S. Terodde
183712,S. Mölders
183711,J. Henderson
183706,M. Waghorn
183691,D. Toth
183686,M. de Luna
183671,E. Terranova
183666,Roberto
183648,C. Kröpfl
183646,M. Kobras
183645,C. Ramsebner
183644,A. Grünwald
183643,L. Königshofer
183640,C. Strohdiek
183632,R. Tesche
183601,P. Fabian
183597,A. Stolz
183596,E. Domaschke
183581,J. Molina
183580,N. Petersen
183578,S. Gonther
183574,M. Kruse
183573,N. Theuerkauf
183569,E. Choupo-Moting
183568,S. Langkamp
183567,E. Mulder
183565,A. Feick
183559,K. Engel
183556,N. Subotić
183549,E. Parish
183546,J. Hogg
183544,G. Burke
183542,M. Drennan
183540,B. Bannan
183533,D. Lyness
183530,J. Smith
183527,J. Spearing
183520,Fran Mérida
183518,Rui Fonte
183517,A. Ogogo
183513,J. Grahl
183512,Yuri Berchiche
183499,Y. Amankwah
183498,M. Parolo
183497,O. Karnezis
183491,M. Jørgensen
183490,J. van den Bergh
183486,S. Wüthrich
183483,K. Mitroglou
183477,M. Štěch
183475,S. Grytebust
183466,K. Sheppard
183453,P. Oniangué
183449,J. Jacobson
183442,J. Henry
183427,F. Delph
183426,D. Schwaab
183425,T. Elliott
183422,J. Howson
183414,D. Di Gennaro
183394,M. Sissoko
183389,G. Sio
183385,A. Guédioura
183382,G. Mandjeck
183377,J. Nation
183376,L. Fejsa
183361,A. Weber
183353,Víctor Díaz
183347,J. Leutwiler
183346,F. Frei
183344,T. Gebhart
183339,J. Berget
183336,P. Helland
183332,F. Bartels
183315,D. González
183288,Y. Benalouane
183287,F. Lemoine
183285,M. Sakho
183284,A. Chedjou
183283,J. Taravel
183277,E. Hazard
183256,H. Saivet
183254,Paulo Vinícius
183251,S. Lang
183249,R. Bobadilla
183244,A. Redmayne
183233,P. Malinowski
183228,B. Augustyn
183220,J. Morávek
183211,M. Škoda
183188,M. Gazzola
183187,V. Stocker
183177,L. Barrios
183151,M. Keita
183145,S. Logan
183142,K. Etuhu
183141,Oier
183138,K. Pearce
183130,M. Albrighton
183129,C. Clark
183125,T. Deeney
183113,J. Brockie
183108,N. Amrabat
183068,C. Beauvue
183066,M. Baudry
183031,Han Feng
183025,M. Simon
183023,Sui Donglu
183017,Lei Yongchi
183007,Zhang Wenzhao
182996,Xiao Zhi
182959,A. Hruška
182945,M. Gradel
182944,N. Bishop
182941,P. Aguilar
182897,S. Bruzzese
182896,R. Rosales
182888,H. Nordtveit
182883,K. Agard
182882,C. Sánchez
182879,B. Dzsudzsák
182864,D. Vera
182837,K. LuaLua
182836,A. Carroll
182788,Wan Houliang
182761,A. Legzdins
182744,J. Holebas
182743,T. Kirschbaum
182713,M. Mavraj
182694,J. Mattock
182689,A. Power
182681,C. Daniel
182670,M. Tekdemir
182629,Beto
182621,D. Gordon
182617,D. Hylton
182521,T. Kroos
182520,M. Männel
182495,M. Cáceres
182494,F. Muslera
182493,D. Godín
182489,S. Davies
182478,Wang Xuanhong
182474,Zhang Chong
182473,Li Xuepeng
182471,Sun Shoubo
182470,Yu Ziqian
182464,Zhao Mingjian
182461,Zhou Ting
182451,Cheng Yuelei
182440,R. Kruse
182435,M. Langerak
182427,Yang Xu
182423,Yang Shanping
182422,Zhang Lu
182419,Ding Jie
182412,Dai Lin
182411,Yu Hanchao
182409,Zhang Chengdong
182398,Chen Lei
182385,Liu Weidong
182365,J. Jones
182362,Tan Wangsong
182360,Cao Yang
182359,Yang Qipeng
182352,Li Benjian
182343,Hao Junmin
182270,W. Sandilands
182228,J. Huyghebaert
182224,Wang Dalei
182212,A. Modeste
182209,M. Beevers
182207,D. Stockdale
182206,R. O'Donnell
182184,D. Stephens
182180,M. Drudi
182179,S. De Maio
182178,G. Berardi
182168,A. Ranocchia
182160,E. Knudtzon
182156,G. Bolger
182133,A. Epureanu
182130,K. Németh
182122,Zou Zheng
182112,V. Lia
182096,Zheng Long
182094,Qin Sheng
182091,K. Barbarouses
182087,Denis
182076,Liu Zhenli
182047,Wu Yan
182045,Rong Hao
182043,Zeng Cheng
182037,Yao Hanlin
182036,Ai Zhibo
182002,Sidnei
182001,Titi
181989,A. Ríos
181971,Huang Bowen
181964,Zhu Ting
181917,L. Noriega
181872,A. Vidal
181849,Cui Peng
181848,Zhou Haibin
181846,Wang Yongpo
181844,Wang Xiaolong
181831,Yang Cheng
181820,S. Jovetić
181795,F. Kudryashov
181786,V. Ćorluka
181783,M. Mandžukić
181780,T. Matavž
181733,A. Lukse
181725,G. Deegan
181681,S. Williams
181573,O. Akhmedov
181560,M. Yanga-Mbiwa
181559,F. Bellugou
181558,R. Armand
181481,D. Vukovic
181479,A. Wilkinson
181477,N. Boogaard
181468,D. Bouzanis
181459,V. Torosidis
181458,I. Perišić
181455,A. Cissokho
181445,R. Bengtsson
181436,D. Marcq
181404,L. Mabiala
181402,W. Vainqueur
181383,J. Johansson
181381,A. Landgren
181375,M. Martins
181371,Léo Silva
181349,A. Gerndt
181343,P. Bengtsson
181339,K. Ceesay
181318,A. Ekdal
181307,P. Haglund
181298,M. Almebäck
181291,G. Wijnaldum
181281,T. Necid
181271,B. Dočkal
181262,M. Suchý
181256,M. Kozáčik
181236,Fernando Boldrin
181205,A. Hloušek
181149,A. Hainault
181123,T. Hořava
181120,Chong Te Se
181098,M. Hasebe
181021,D. Djulbic
181013,N. Gerzić
181010,L. Broxham
181001,B. Knighton
180930,E. Džeko
180903,J. O'Shea
180823,R. Řezník
180819,A. Lallana
180818,D. McGoldrick
180808,O. Kúdela
180760,F. Al Shammari
180759,H. Taniguchi
180755,T. Velaphi
180754,K. Nakamura
180746,A. Durante
180740,N. Topor-Stanley
180739,E. Kawashima
180717,L. Reddy
180714,Guilherme
180706,C. Cathcart
180635,T. Elphick
180593,Iriome
180440,A. Danch
180409,C. Gülselam
180403,Willian
180400,Isidoro
180359,Luisinho
180352,R. Finn
180339,N. Schouterden
180334,Marcelo
180293,Park Won Jae
180287,D. Damjanović
180283,Ki Sung Yueng
180281,Fernandinho Silva
180250,William
180216,S. Coleman
180206,M. Pjanić
180181,K. Browne
180174,B. Kopplin
179973,M. Morganella
179972,E. Derdiyok
179971,R. Munsy
179954,T. Kraft
179947,Edgar
179944,David Luiz
179931,C. Avinel
179903,O. Bozanic
179899,A. Skúlason
179897,R. Sigurðsson
179891,M. Heller
179884,Nuno Pinto
179875,D. N'Doye
179871,M. Viniegra
179869,G. Sawyer
179860,R. Reid
179856,D. Perkins
179847,F. Fazio
179846,S. Khedira
179844,Diego Costa
179822,H. Jele
179820,L. Robles
179813,E. Cavani
179811,B. Capon
179800,J. Paganoni
179789,D. Da Silva
179784,B. Höwedes
179783,R. Fährmann
179765,E. Vecchio
179752,O. Cardozo
179746,S. Vokes
179742,S. Ito
179736,R. Salinas
179731,D. Cabrera
179725,J. Sainati
179698,L. Grimi
179696,E. Insúa
179687,J. Martínez
179685,C. Seitz
179665,A. Pilkington
179663,T. Rowe
179646,J. Juelsgård
179645,S. Kjær
179636,D. Worrall
179633,S. Rieks
179617,L. Héloïse
179616,L. John-Lewis
179605,A. Taarabt
179592,G. Boyd
179591,Pablo Hernández
179565,M. Gavranović
179560,M. Sulejmani
179551,O. Kamara
179547,V. Mannone
179543,A. Nouri
179537,H. Singh
179527,L. Rémy
179516,R. Hennings
179055,A. Marciniak
178768,G. Sarmov
178767,N. Mihaylov
178766,B. Mitrev
178750,Sergio Asenjo
178628,F. Forestieri
178625,Mosquera
178623,David Caiado
178616,Adrián González
178614,Varela
178603,M. Hummels
178600,U. Demirok
178594,S. Napoleoni
178590,T. Cywka
178589,S. Jamieson
178584,A. Pearce
178578,Ione Cabrera
178571,Bracali
178567,E. Pieters
178566,J. García
178565,B. Urribarri
178562,E. Banega
178520,A. Piccolo
178518,R. Nainggolan
178510,S. Burrai
178509,O. Giroud
178487,C. Gardner
178485,B. Olejnik
178479,A. Paolucci
178475,D. Ciofani
178470,L. Vitale
178461,J. Drachmann
178448,A. Luci
178430,N. Frey
178424,Antunes
178421,C. Cortés
178418,F. Peluso
178417,C. Mulgrew
178416,J. Lens
178415,R. Vormer
178414,K. Luijckx
178393,A. Cerci
178379,J. Harvey
178322,M. Layún
178319,W. Brama
178312,D. Bassi
178311,Éder
178310,S. Iacoponi
178297,Canella
178289,S. Pontdemé
178287,S. Arfield
178284,L. Nguyen
178283,R. Boffin
178264,Nenê
178255,R. Donk
178253,Ivo
178250,P. Diop
178233,A. Djoum
178224,J. Hernández
178215,L. Scaglia
178213,E. Capoue
178211,R. Zwinkels
178187,C. Kum
178171,Sergio Sánchez
178160,T. Mangani
178152,R. Faty
178150,K. Cissé
178140,A. Swinkels
178120,M. Bruccini
178117,A. Rosi
178115,L. Christodoulopoulos
178108,André Leão
178091,S. Okaka
178090,D. Biseswar
178088,Juan Mata
178087,Bueno
178086,Adán
178085,Granero
178051,L. Deaux
178042,A. Costa
178031,P. Baysse
178022,C. Gönen
178008,J. Harris
178007,Miguel Veloso
178005,Rui Patrício
177983,C. Zapata
177974,A. Aguilar
177971,J. McNulty
177969,I. González
177937,Chico Flores
177922,K. Grosicki
177912,M. Lekven
177906,D. Soddimo
177896,M. Vrančić
177895,A. Karabulut
177885,K. Özer
177815,Y. De Winter
